libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605170 
Iteration   240: accuracy_at_1 =  5.08%; accuracy_at_5 = 14.84%; loss = 4.344592  (0.412045 s/it)
Iteration   250: accuracy_at_1 =  3.52%; accuracy_at_5 = 10.55%; loss = 4.435239  (0.412164 s/it)
Iteration   260: accuracy_at_1 =  4.30%; accuracy_at_5 = 14.06%; loss = 4.312508  (0.412351 s/it)
Iteration   270: accuracy_at_1 =  3.12%; accuracy_at_5 = 17.19%; loss = 4.292452  (0.413164 s/it)
Iteration   280: accuracy_at_1 =  3.12%; accuracy_at_5 = 13.67%; loss = 4.342516  (0.412969 s/it)
Iteration   290: accuracy_at_1 =  5.86%; accuracy_at_5 = 20.70%; loss = 4.175303  (0.412859 s/it)
Iteration   300: accuracy_at_1 =  1.56%; accuracy_at_5 = 12.89%; loss = 4.300501  (0.413448 s/it)
Iteration   310: accuracy_at_1 =  7.03%; accuracy_at_5 = 23.05%; loss = 4.168662  (0.412968 s/it)
Iteration   320: accuracy_at_1 =  7.03%; accuracy_at_5 = 19.92%; loss = 4.208333  (0.413116 s/it)
Iteration   330: accuracy_at_1 =  4.30%; accuracy_at_5 = 17.58%; loss = 4.230047  (0.413481 s/it)
Iteration   340: accuracy_at_1 =  8.98%; accuracy_at_5 = 22.66%; loss = 4.121858  (0.411754 s/it)
Iteration   350: accuracy_at_1 =  5.47%; accuracy_at_5 = 21.09%; loss = 4.190057  (0.411684 s/it)
Iteration   360: accuracy_at_1 =  5.08%; accuracy_at_5 = 18.75%; loss = 4.232911  (0.411906 s/it)
Iteration   370: accuracy_at_1 =  5.47%; accuracy_at_5 = 22.27%; loss = 4.139681  (0.412207 s/it)
Iteration   380: accuracy_at_1 =  5.86%; accuracy_at_5 = 22.27%; loss = 4.133628  (0.412823 s/it)
Iteration   390: accuracy_at_1 =  3.91%; accuracy_at_5 = 24.22%; loss = 4.121655  (0.413720 s/it)
Iteration   400: accuracy_at_1 =  7.81%; accuracy_at_5 = 24.22%; loss = 4.155695  (0.413032 s/it)
Iteration   410: accuracy_at_1 =  6.64%; accuracy_at_5 = 21.88%; loss = 4.123277  (0.413563 s/it)
Iteration   420: accuracy_at_1 =  8.98%; accuracy_at_5 = 24.22%; loss = 4.155972  (0.413375 s/it)
Iteration   430: accuracy_at_1 =  4.30%; accuracy_at_5 = 19.53%; loss = 4.195742  (0.412922 s/it)
Iteration   440: accuracy_at_1 =  5.86%; accuracy_at_5 = 23.05%; loss = 4.048723  (0.413435 s/it)
Iteration   450: accuracy_at_1 =  5.08%; accuracy_at_5 = 18.75%; loss = 4.242523  (0.412783 s/it)
Iteration   460: accuracy_at_1 =  5.47%; accuracy_at_5 = 23.05%; loss = 4.018025  (0.411886 s/it)
Iteration   470: accuracy_at_1 =  6.25%; accuracy_at_5 = 21.09%; loss = 4.102931  (0.411988 s/it)
Iteration   480: accuracy_at_1 =  7.03%; accuracy_at_5 = 23.44%; loss = 4.106763  (0.411769 s/it)
Iteration   490: accuracy_at_1 =  5.86%; accuracy_at_5 = 28.12%; loss = 4.009809  (0.411953 s/it)
Iteration   500: accuracy_at_1 =  8.20%; accuracy_at_5 = 24.22%; loss = 3.962963  (0.411966 s/it)
Iteration   510: accuracy_at_1 =  8.59%; accuracy_at_5 = 24.22%; loss = 4.081515  (0.411955 s/it)
Iteration   520: accuracy_at_1 =  6.64%; accuracy_at_5 = 25.78%; loss = 4.023881  (0.412898 s/it)
Iteration   530: accuracy_at_1 =  7.81%; accuracy_at_5 = 23.83%; loss = 4.032309  (0.413156 s/it)
Iteration   540: accuracy_at_1 =  7.81%; accuracy_at_5 = 21.09%; loss = 4.129843  (0.413191 s/it)
Iteration   550: accuracy_at_1 =  8.20%; accuracy_at_5 = 26.95%; loss = 3.977048  (0.413241 s/it)
Iteration   560: accuracy_at_1 =  7.81%; accuracy_at_5 = 30.86%; loss = 3.899080  (0.413247 s/it)
Iteration   570: accuracy_at_1 =  7.42%; accuracy_at_5 = 31.25%; loss = 4.060644  (0.413260 s/it)
Iteration   580: accuracy_at_1 =  7.42%; accuracy_at_5 = 21.88%; loss = 3.988715  (0.412532 s/it)
Iteration   590: accuracy_at_1 = 10.55%; accuracy_at_5 = 26.56%; loss = 4.023752  (0.411943 s/it)
Iteration   600: accuracy_at_1 =  6.25%; accuracy_at_5 = 25.39%; loss = 4.049513  (0.411754 s/it)
Iteration   610: accuracy_at_1 =  7.42%; accuracy_at_5 = 27.34%; loss = 4.066562  (0.411729 s/it)
Iteration   620: accuracy_at_1 =  5.08%; accuracy_at_5 = 22.66%; loss = 4.084743  (0.411928 s/it)
Iteration   630: accuracy_at_1 =  7.81%; accuracy_at_5 = 29.69%; loss = 3.992662  (0.411940 s/it)
Iteration   640: accuracy_at_1 = 10.16%; accuracy_at_5 = 30.47%; loss = 3.900384  (0.411807 s/it)
Iteration   650: accuracy_at_1 =  8.20%; accuracy_at_5 = 30.08%; loss = 3.924963  (0.413306 s/it)
Iteration   660: accuracy_at_1 = 10.94%; accuracy_at_5 = 28.52%; loss = 3.936514  (0.413701 s/it)
Iteration   670: accuracy_at_1 =  8.59%; accuracy_at_5 = 29.69%; loss = 3.949268  (0.413054 s/it)
Iteration   680: accuracy_at_1 =  8.59%; accuracy_at_5 = 27.34%; loss = 3.989714  (0.413076 s/it)
Iteration   690: accuracy_at_1 =  9.38%; accuracy_at_5 = 25.00%; loss = 3.987716  (0.413163 s/it)
Iteration   700: accuracy_at_1 =  7.81%; accuracy_at_5 = 29.69%; loss = 4.016726  (0.413181 s/it)
Iteration   710: accuracy_at_1 =  9.38%; accuracy_at_5 = 29.30%; loss = 3.870561  (0.412617 s/it)
Iteration   720: accuracy_at_1 = 10.16%; accuracy_at_5 = 27.34%; loss = 3.999651  (0.411480 s/it)
Iteration   730: accuracy_at_1 =  6.64%; accuracy_at_5 = 26.95%; loss = 4.077463  (0.411791 s/it)
Iteration   740: accuracy_at_1 = 10.16%; accuracy_at_5 = 27.34%; loss = 3.926923  (0.412310 s/it)
Iteration   750: accuracy_at_1 = 11.72%; accuracy_at_5 = 33.59%; loss = 3.811017  (0.413265 s/it)
Iteration   760: accuracy_at_1 =  7.03%; accuracy_at_5 = 29.69%; loss = 3.925965  (0.412228 s/it)
Iteration   770: accuracy_at_1 = 10.55%; accuracy_at_5 = 30.86%; loss = 3.878438  (0.412151 s/it)
Iteration   780: accuracy_at_1 =  7.81%; accuracy_at_5 = 28.91%; loss = 3.938233  (0.414258 s/it)
Iteration   790: accuracy_at_1 = 12.89%; accuracy_at_5 = 31.25%; loss = 3.869715  (0.413028 s/it)
Iteration   800: accuracy_at_1 =  9.77%; accuracy_at_5 = 32.81%; loss = 3.854475  (0.413348 s/it)
Iteration   810: accuracy_at_1 =  8.20%; accuracy_at_5 = 29.30%; loss = 3.956452  (0.413172 s/it)
Iteration   820: accuracy_at_1 =  7.42%; accuracy_at_5 = 30.08%; loss = 4.059875  (0.413070 s/it)
Iteration   830: accuracy_at_1 =  9.77%; accuracy_at_5 = 29.69%; loss = 3.874177  (0.413290 s/it)
Iteration   840: accuracy_at_1 =  9.77%; accuracy_at_5 = 32.81%; loss = 3.902695  (0.411932 s/it)
Iteration   850: accuracy_at_1 = 12.11%; accuracy_at_5 = 30.08%; loss = 3.929054  (0.411952 s/it)
Iteration   860: accuracy_at_1 = 12.11%; accuracy_at_5 = 35.94%; loss = 3.797662  (0.412068 s/it)
Iteration   870: accuracy_at_1 = 12.89%; accuracy_at_5 = 35.55%; loss = 3.823349  (0.412016 s/it)
Iteration   880: accuracy_at_1 =  8.59%; accuracy_at_5 = 26.95%; loss = 3.854219  (0.411776 s/it)
Iteration   890: accuracy_at_1 = 12.11%; accuracy_at_5 = 37.50%; loss = 3.822589  (0.412095 s/it)
Iteration   900: accuracy_at_1 = 13.28%; accuracy_at_5 = 35.55%; loss = 3.717777  (0.412463 s/it)
Iteration   910: accuracy_at_1 = 12.50%; accuracy_at_5 = 32.03%; loss = 3.830841  (0.413084 s/it)
Iteration   920: accuracy_at_1 = 11.33%; accuracy_at_5 = 32.03%; loss = 3.755133  (0.413470 s/it)
Iteration   930: accuracy_at_1 =  9.38%; accuracy_at_5 = 33.98%; loss = 3.931904  (0.414793 s/it)
Iteration   940: accuracy_at_1 = 11.33%; accuracy_at_5 = 37.89%; loss = 3.816671  (0.413435 s/it)
Iteration   950: accuracy_at_1 = 12.89%; accuracy_at_5 = 30.08%; loss = 3.816793  (0.413623 s/it)
Iteration   960: accuracy_at_1 = 12.50%; accuracy_at_5 = 32.42%; loss = 3.891422  (0.413376 s/it)
Iteration   970: accuracy_at_1 =  9.77%; accuracy_at_5 = 28.52%; loss = 3.871305  (0.411961 s/it)
Iteration   980: accuracy_at_1 =  9.38%; accuracy_at_5 = 30.47%; loss = 3.858636  (0.412122 s/it)
Iteration   990: accuracy_at_1 =  8.98%; accuracy_at_5 = 27.34%; loss = 3.906370  (0.412279 s/it)
Iteration  1000: accuracy_at_1 =  9.77%; accuracy_at_5 = 32.42%; loss = 3.802526  (0.412076 s/it)
Iteration  1010: accuracy_at_1 = 15.23%; accuracy_at_5 = 36.33%; loss = 3.616911  (0.412327 s/it)
Iteration  1020: accuracy_at_1 =  9.77%; accuracy_at_5 = 29.69%; loss = 3.925737  (0.412013 s/it)
Iteration  1030: accuracy_at_1 = 10.55%; accuracy_at_5 = 37.50%; loss = 3.769079  (0.412821 s/it)
Iteration  1040: accuracy_at_1 = 15.62%; accuracy_at_5 = 37.11%; loss = 3.797629  (0.413586 s/it)
Iteration  1050: accuracy_at_1 = 13.28%; accuracy_at_5 = 33.59%; loss = 3.763610  (0.413446 s/it)
Iteration  1060: accuracy_at_1 = 10.94%; accuracy_at_5 = 30.86%; loss = 3.840227  (0.413060 s/it)
Iteration  1070: accuracy_at_1 =  8.20%; accuracy_at_5 = 27.34%; loss = 3.923827  (0.413437 s/it)
Iteration  1080: accuracy_at_1 = 10.16%; accuracy_at_5 = 28.91%; loss = 3.961116  (0.413239 s/it)
Iteration  1090: accuracy_at_1 = 10.94%; accuracy_at_5 = 31.25%; loss = 3.743801  (0.413201 s/it)
Iteration  1100: accuracy_at_1 = 12.89%; accuracy_at_5 = 30.08%; loss = 3.834833  (0.411957 s/it)
Iteration  1110: accuracy_at_1 = 10.94%; accuracy_at_5 = 34.38%; loss = 3.889322  (0.411659 s/it)
Iteration  1120: accuracy_at_1 = 12.11%; accuracy_at_5 = 33.59%; loss = 3.847577  (0.411879 s/it)
Iteration  1130: accuracy_at_1 = 12.11%; accuracy_at_5 = 34.38%; loss = 3.768841  (0.412004 s/it)
Iteration  1140: accuracy_at_1 = 12.50%; accuracy_at_5 = 35.16%; loss = 3.788131  (0.413063 s/it)
Iteration  1150: accuracy_at_1 =  9.38%; accuracy_at_5 = 28.91%; loss = 3.888752  (0.412235 s/it)
Iteration  1160: accuracy_at_1 =  8.59%; accuracy_at_5 = 29.30%; loss = 3.916378  (0.412819 s/it)
Iteration  1170: accuracy_at_1 = 11.33%; accuracy_at_5 = 34.77%; loss = 3.748940  (0.414403 s/it)
Iteration  1180: accuracy_at_1 = 13.28%; accuracy_at_5 = 36.72%; loss = 3.698536  (0.413058 s/it)
Iteration  1190: accuracy_at_1 =  8.98%; accuracy_at_5 = 28.91%; loss = 4.009077  (0.413167 s/it)
Iteration  1200: accuracy_at_1 = 11.72%; accuracy_at_5 = 32.81%; loss = 3.775227  (0.413070 s/it)
Iteration  1210: accuracy_at_1 = 13.67%; accuracy_at_5 = 34.77%; loss = 3.833848  (0.413240 s/it)
Iteration  1220: accuracy_at_1 = 11.72%; accuracy_at_5 = 33.20%; loss = 3.716722  (0.412212 s/it)
Iteration  1230: accuracy_at_1 = 11.33%; accuracy_at_5 = 38.28%; loss = 3.697678  (0.411624 s/it)
Iteration  1240: accuracy_at_1 = 12.89%; accuracy_at_5 = 33.59%; loss = 3.706863  (0.411616 s/it)
Iteration  1250: accuracy_at_1 = 11.72%; accuracy_at_5 = 33.98%; loss = 3.731263  (0.411794 s/it)
Iteration  1260: accuracy_at_1 = 15.23%; accuracy_at_5 = 40.62%; loss = 3.682699  (0.412047 s/it)
Iteration  1270: accuracy_at_1 = 12.11%; accuracy_at_5 = 33.98%; loss = 3.750582  (0.412110 s/it)
Iteration  1280: accuracy_at_1 = 11.72%; accuracy_at_5 = 33.98%; loss = 3.795993  (0.412000 s/it)
Iteration  1290: accuracy_at_1 = 10.55%; accuracy_at_5 = 30.86%; loss = 3.857647  (0.413119 s/it)
Iteration  1300: accuracy_at_1 =  8.59%; accuracy_at_5 = 29.30%; loss = 3.815982  (0.413060 s/it)
Iteration  1310: accuracy_at_1 = 13.28%; accuracy_at_5 = 38.28%; loss = 3.638592  (0.412947 s/it)
Iteration  1320: accuracy_at_1 = 11.33%; accuracy_at_5 = 36.72%; loss = 3.731616  (0.413369 s/it)
Iteration  1330: accuracy_at_1 = 12.89%; accuracy_at_5 = 37.50%; loss = 3.658862  (0.413557 s/it)
Iteration  1340: accuracy_at_1 = 11.33%; accuracy_at_5 = 33.20%; loss = 3.692307  (0.413074 s/it)
Iteration  1350: accuracy_at_1 = 11.72%; accuracy_at_5 = 36.33%; loss = 3.756216  (0.411841 s/it)
Iteration  1360: accuracy_at_1 =  9.38%; accuracy_at_5 = 34.38%; loss = 3.779434  (0.412470 s/it)
Iteration  1370: accuracy_at_1 = 14.84%; accuracy_at_5 = 37.50%; loss = 3.638840  (0.411676 s/it)
Iteration  1380: accuracy_at_1 = 13.67%; accuracy_at_5 = 34.38%; loss = 3.656641  (0.411884 s/it)
Iteration  1390: accuracy_at_1 = 14.45%; accuracy_at_5 = 35.94%; loss = 3.772597  (0.412467 s/it)
Iteration  1400: accuracy_at_1 = 11.33%; accuracy_at_5 = 37.11%; loss = 3.642985  (0.412030 s/it)
Iteration  1410: accuracy_at_1 = 17.58%; accuracy_at_5 = 43.75%; loss = 3.552682  (0.412549 s/it)
Iteration  1420: accuracy_at_1 = 11.72%; accuracy_at_5 = 38.67%; loss = 3.606500  (0.413545 s/it)
Iteration  1430: accuracy_at_1 = 12.50%; accuracy_at_5 = 33.98%; loss = 3.716625  (0.413395 s/it)
Iteration  1440: accuracy_at_1 = 10.94%; accuracy_at_5 = 32.42%; loss = 3.712745  (0.413428 s/it)
Iteration  1450: accuracy_at_1 = 13.28%; accuracy_at_5 = 38.67%; loss = 3.582338  (0.413443 s/it)
Iteration  1460: accuracy_at_1 = 15.23%; accuracy_at_5 = 35.16%; loss = 3.802706  (0.412855 s/it)
Iteration  1470: accuracy_at_1 = 13.28%; accuracy_at_5 = 39.45%; loss = 3.643703  (0.413496 s/it)
Iteration  1480: accuracy_at_1 = 14.06%; accuracy_at_5 = 37.50%; loss = 3.637050  (0.411914 s/it)
Iteration  1490: accuracy_at_1 = 10.55%; accuracy_at_5 = 33.59%; loss = 3.791853  (0.411891 s/it)
Iteration  1500: accuracy_at_1 = 12.11%; accuracy_at_5 = 38.28%; loss = 3.583278  (0.412130 s/it)
Iteration  1510: accuracy_at_1 = 10.94%; accuracy_at_5 = 35.16%; loss = 3.741441  (0.412450 s/it)
Iteration  1520: accuracy_at_1 = 12.11%; accuracy_at_5 = 35.55%; loss = 3.769619  (0.412265 s/it)
Iteration  1530: accuracy_at_1 = 17.58%; accuracy_at_5 = 38.67%; loss = 3.715616  (0.412821 s/it)
Iteration  1540: accuracy_at_1 = 12.11%; accuracy_at_5 = 36.33%; loss = 3.686034  (0.412325 s/it)
Iteration  1550: accuracy_at_1 = 10.94%; accuracy_at_5 = 32.42%; loss = 3.768817  (0.413103 s/it)
Iteration  1560: accuracy_at_1 = 10.55%; accuracy_at_5 = 34.38%; loss = 3.759359  (0.413020 s/it)
Iteration  1570: accuracy_at_1 = 15.23%; accuracy_at_5 = 35.55%; loss = 3.607475  (0.413818 s/it)
Iteration  1580: accuracy_at_1 = 11.33%; accuracy_at_5 = 34.77%; loss = 3.743939  (0.413104 s/it)
Iteration  1590: accuracy_at_1 = 11.72%; accuracy_at_5 = 34.38%; loss = 3.843678  (0.412973 s/it)
Iteration  1600: accuracy_at_1 = 18.36%; accuracy_at_5 = 40.62%; loss = 3.575345  (0.413187 s/it)
Iteration  1610: accuracy_at_1 = 12.50%; accuracy_at_5 = 35.55%; loss = 3.715709  (0.411821 s/it)
Iteration  1620: accuracy_at_1 = 13.67%; accuracy_at_5 = 37.50%; loss = 3.616475  (0.412259 s/it)
Iteration  1630: accuracy_at_1 = 14.06%; accuracy_at_5 = 37.11%; loss = 3.685162  (0.411906 s/it)
Iteration  1640: accuracy_at_1 = 16.02%; accuracy_at_5 = 37.89%; loss = 3.642414  (0.411719 s/it)
Iteration  1650: accuracy_at_1 = 14.06%; accuracy_at_5 = 41.41%; loss = 3.604729  (0.411655 s/it)
Iteration  1660: accuracy_at_1 = 16.41%; accuracy_at_5 = 39.45%; loss = 3.563957  (0.411724 s/it)
Iteration  1670: accuracy_at_1 = 14.06%; accuracy_at_5 = 33.20%; loss = 3.689342  (0.412559 s/it)
Iteration  1680: accuracy_at_1 = 16.80%; accuracy_at_5 = 38.28%; loss = 3.595940  (0.412956 s/it)
Iteration  1690: accuracy_at_1 = 10.55%; accuracy_at_5 = 32.03%; loss = 3.678248  (0.412907 s/it)
Iteration  1700: accuracy_at_1 = 13.28%; accuracy_at_5 = 39.84%; loss = 3.685401  (0.412797 s/it)
Iteration  1710: accuracy_at_1 = 14.45%; accuracy_at_5 = 39.45%; loss = 3.568686  (0.413293 s/it)
Iteration  1720: accuracy_at_1 = 17.19%; accuracy_at_5 = 39.45%; loss = 3.626197  (0.413202 s/it)
Iteration  1730: accuracy_at_1 = 13.28%; accuracy_at_5 = 39.06%; loss = 3.605462  (0.413014 s/it)
Iteration  1740: accuracy_at_1 = 13.28%; accuracy_at_5 = 33.20%; loss = 3.707325  (0.412003 s/it)
Iteration  1750: accuracy_at_1 = 14.06%; accuracy_at_5 = 35.55%; loss = 3.670886  (0.411718 s/it)
Iteration  1760: accuracy_at_1 = 16.41%; accuracy_at_5 = 42.97%; loss = 3.582086  (0.411824 s/it)
Iteration  1770: accuracy_at_1 = 16.80%; accuracy_at_5 = 42.58%; loss = 3.513108  (0.412456 s/it)
Iteration  1780: accuracy_at_1 = 13.67%; accuracy_at_5 = 37.11%; loss = 3.630300  (0.411904 s/it)
Iteration  1790: accuracy_at_1 = 15.23%; accuracy_at_5 = 40.62%; loss = 3.518480  (0.411974 s/it)
Iteration  1800: accuracy_at_1 = 12.89%; accuracy_at_5 = 42.58%; loss = 3.538879  (0.413243 s/it)
Iteration  1810: accuracy_at_1 = 14.84%; accuracy_at_5 = 41.02%; loss = 3.435288  (0.414094 s/it)
Iteration  1820: accuracy_at_1 = 17.19%; accuracy_at_5 = 37.89%; loss = 3.569737  (0.413121 s/it)
Iteration  1830: accuracy_at_1 = 13.28%; accuracy_at_5 = 39.06%; loss = 3.638163  (0.413311 s/it)
Iteration  1840: accuracy_at_1 = 16.80%; accuracy_at_5 = 42.19%; loss = 3.468042  (0.413106 s/it)
Iteration  1850: accuracy_at_1 = 12.50%; accuracy_at_5 = 30.47%; loss = 3.704386  (0.413168 s/it)
Iteration  1860: accuracy_at_1 = 15.23%; accuracy_at_5 = 41.02%; loss = 3.593501  (0.412582 s/it)
Iteration  1870: accuracy_at_1 = 12.11%; accuracy_at_5 = 37.89%; loss = 3.695911  (0.412039 s/it)
Iteration  1880: accuracy_at_1 = 12.50%; accuracy_at_5 = 38.28%; loss = 3.593665  (0.411608 s/it)
Iteration  1890: accuracy_at_1 = 12.11%; accuracy_at_5 = 37.89%; loss = 3.676342  (0.411886 s/it)
Iteration  1900: accuracy_at_1 = 15.62%; accuracy_at_5 = 35.94%; loss = 3.556805  (0.411827 s/it)
Iteration  1910: accuracy_at_1 = 17.19%; accuracy_at_5 = 39.06%; loss = 3.706181  (0.412235 s/it)
Iteration  1920: accuracy_at_1 = 11.33%; accuracy_at_5 = 39.45%; loss = 3.632348  (0.412427 s/it)
Iteration  1930: accuracy_at_1 = 16.02%; accuracy_at_5 = 43.36%; loss = 3.503819  (0.413338 s/it)
Iteration  1940: accuracy_at_1 = 13.67%; accuracy_at_5 = 37.11%; loss = 3.702472  (0.416408 s/it)
Iteration  1950: accuracy_at_1 = 18.36%; accuracy_at_5 = 39.84%; loss = 3.558365  (0.414716 s/it)
Iteration  1960: accuracy_at_1 = 14.84%; accuracy_at_5 = 40.23%; loss = 3.620012  (0.414790 s/it)
Iteration  1970: accuracy_at_1 = 16.80%; accuracy_at_5 = 42.97%; loss = 3.453770  (0.413089 s/it)
Iteration  1980: accuracy_at_1 = 12.11%; accuracy_at_5 = 42.19%; loss = 3.541979  (0.413297 s/it)
Iteration  1990: accuracy_at_1 = 10.55%; accuracy_at_5 = 35.94%; loss = 3.669358  (0.412353 s/it)
Iteration  2000: accuracy_at_1 = 13.67%; accuracy_at_5 = 40.23%; loss = 3.564218  (0.411822 s/it)
Iteration  2010: accuracy_at_1 = 16.41%; accuracy_at_5 = 41.02%; loss = 3.540905  (0.411908 s/it)
Iteration  2020: accuracy_at_1 = 17.58%; accuracy_at_5 = 38.28%; loss = 3.601846  (0.412597 s/it)
Iteration  2030: accuracy_at_1 = 17.58%; accuracy_at_5 = 38.67%; loss = 3.583632  (0.411697 s/it)
Iteration  2040: accuracy_at_1 = 16.80%; accuracy_at_5 = 42.19%; loss = 3.485518  (0.411985 s/it)
Iteration  2050: accuracy_at_1 = 16.80%; accuracy_at_5 = 44.53%; loss = 3.487972  (0.411859 s/it)
Iteration  2060: accuracy_at_1 = 12.50%; accuracy_at_5 = 35.16%; loss = 3.652728  (0.413298 s/it)
Iteration  2070: accuracy_at_1 = 14.45%; accuracy_at_5 = 35.94%; loss = 3.627700  (0.412629 s/it)
Iteration  2080: accuracy_at_1 = 16.80%; accuracy_at_5 = 36.33%; loss = 3.586866  (0.412866 s/it)
Iteration  2090: accuracy_at_1 = 14.84%; accuracy_at_5 = 39.84%; loss = 3.577989  (0.412966 s/it)
Iteration  2100: accuracy_at_1 = 12.50%; accuracy_at_5 = 42.97%; loss = 3.570543  (0.412886 s/it)
Iteration  2110: accuracy_at_1 = 21.09%; accuracy_at_5 = 42.97%; loss = 3.527554  (0.413067 s/it)
Iteration  2120: accuracy_at_1 = 12.11%; accuracy_at_5 = 35.55%; loss = 3.640399  (0.412355 s/it)
Iteration  2130: accuracy_at_1 = 15.62%; accuracy_at_5 = 46.48%; loss = 3.395754  (0.411880 s/it)
Iteration  2140: accuracy_at_1 = 16.02%; accuracy_at_5 = 44.92%; loss = 3.409740  (0.412004 s/it)
Iteration  2150: accuracy_at_1 = 12.89%; accuracy_at_5 = 42.58%; loss = 3.578159  (0.411777 s/it)
Iteration  2160: accuracy_at_1 = 15.62%; accuracy_at_5 = 42.19%; loss = 3.508574  (0.412048 s/it)
Iteration  2170: accuracy_at_1 = 18.36%; accuracy_at_5 = 42.19%; loss = 3.522745  (0.411720 s/it)
Iteration  2180: accuracy_at_1 = 13.67%; accuracy_at_5 = 41.80%; loss = 3.526163  (0.412211 s/it)
Iteration  2190: accuracy_at_1 = 13.67%; accuracy_at_5 = 35.55%; loss = 3.595581  (0.412972 s/it)
Iteration  2200: accuracy_at_1 = 17.19%; accuracy_at_5 = 39.84%; loss = 3.595995  (0.412779 s/it)
Iteration  2210: accuracy_at_1 = 16.02%; accuracy_at_5 = 39.84%; loss = 3.724790  (0.414206 s/it)
Iteration  2220: accuracy_at_1 = 12.50%; accuracy_at_5 = 37.50%; loss = 3.644190  (0.415210 s/it)
Iteration  2230: accuracy_at_1 = 15.23%; accuracy_at_5 = 41.41%; loss = 3.538713  (0.414004 s/it)
Iteration  2240: accuracy_at_1 = 11.72%; accuracy_at_5 = 37.50%; loss = 3.740403  (0.413050 s/it)
Iteration  2250: accuracy_at_1 = 17.19%; accuracy_at_5 = 41.41%; loss = 3.453506  (0.411658 s/it)
Iteration  2260: accuracy_at_1 = 14.84%; accuracy_at_5 = 40.23%; loss = 3.577142  (0.412005 s/it)
Iteration  2270: accuracy_at_1 = 15.23%; accuracy_at_5 = 37.50%; loss = 3.552225  (0.412023 s/it)
Iteration  2280: accuracy_at_1 = 16.41%; accuracy_at_5 = 39.06%; loss = 3.566234  (0.411570 s/it)
Iteration  2290: accuracy_at_1 = 17.19%; accuracy_at_5 = 41.80%; loss = 3.355762  (0.411759 s/it)
Iteration  2300: accuracy_at_1 = 15.23%; accuracy_at_5 = 39.45%; loss = 3.568953  (0.412075 s/it)
Iteration  2310: accuracy_at_1 = 14.84%; accuracy_at_5 = 39.84%; loss = 3.463559  (0.412632 s/it)
Iteration  2320: accuracy_at_1 = 17.58%; accuracy_at_5 = 41.02%; loss = 3.522413  (0.412926 s/it)
